_n,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,ARC,HellaSwag,MMLU,TruthfulQA,Winogrande,GSM8K,arena_chinese,arena_coding,arena_creative_writing,arena_english,arena_exclude_ties,arena_expert,arena_french,arena_german,arena_hard_prompts,arena_hard_prompts_english,arena_industry_business_and_management_and_financial_operations,arena_industry_entertainment_and_sports_and_media,arena_industry_legal_and_government,arena_industry_life_and_physical_and_social_science,arena_industry_mathematical,arena_industry_medicine_and_healthcare,arena_industry_software_and_it_services,arena_industry_writing_and_literature_and_language,arena_instruction_following,arena_japanese,arena_korean,arena_longer_query,arena_math,arena_multi_turn,arena_overall,arena_russian,arena_spanish,oe_aime2026_score,oe_evasionBench_score,oe_gpqa_score,oe_gsm8k_score,oe_hle_score,oe_hmmt2026_score,oe_mmluPro_score,oe_olmOcr_score,oe_swePro_score,oe_sweVerified_score,oe_terminalBench_score,oe_aggregate_score,alpaca_winrate,alpaca_lc_winrate
openchat/openchat368b20240522,53.43355629729119,33.23293691836929,9.969788519637463,9.060402684563762,8.181770833333333,24.765440307328607,62.45733788395904,80.8603863772157,66.55794977263308,48.42329290802349,78.76874506708761,71.79681576952237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openchat/openchat35,59.31118321608887,21.58216684769999,7.250755287009064,6.487695749440718,11.258072916666668,23.92508865248227,63.82252559726962,84.80382393945429,64.97554013321405,46.39284717308729,80.74191002367797,26.611068991660343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openchat/openchatv32,29.805582521044165,20.32300299720885,1.283987915407855,2.684563758389265,13.103125,15.79861111111111,59.47098976109216,82.60306711810397,56.82374600505175,44.50841867974621,76.08524072612471,13.419257012888552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openchat/openchatv32super,28.61906408329898,19.15353958747753,2.114803625377644,1.9015659955257265,9.916927083333333,15.83554964539007,59.81228668941979,82.50348536148178,55.89931756667269,42.29870970896516,75.92738752959748,13.495072024260804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pankajmathur/orcaminiv313b,28.96625398387389,25.549482064607844,2.114803625377644,2.0134228187919474,17.107291666666665,14.496527777777777,63.13993174061433,82.35411272654851,56.51926584610324,51.80548254049244,76.47987371744279,13.115996967399546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pankajmathur/orcaminiv58b,48.06047952765329,29.34579501072649,9.894259818731117,4.921700223713646,7.701302083333336,23.066267730496453,60.92150170648464,81.7765385381398,64.96961370200862,55.04012108495445,73.4017363851618,67.55117513267626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pankajmathur/orcaminiv58bdpo,48.964746871633935,29.60537298923376,9.743202416918429,3.243847874720355,6.938541666666667,23.50953014184397,61.86006825938567,82.35411272654851,65.10224040883506,56.24344068540762,73.4017363851618,67.70280515542078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pankajmathur/orcaminiv58borpo,8.243239050164673,27.87762825685837,6.646525679758309,4.586129753914992,8.973958333333334,21.63489952718676,57.08191126279864,79.93427604062936,64.66835481059377,53.43553404709429,74.82241515390686,65.95905989385898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
princetonnlp/shearedllama27b,24.16521496296493,5.655521329938437,1.283987915407855,3.355704697986576,2.091145833333335,2.0759456264775418,41.72354948805461,71.01175064728142,26.92207173595656,37.31973860489982,67.008681925809,1.061410159211524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pszemraj/mistralv036b,24.537449522821667,13.51509134454944,1.3595166163141994,2.0134228187919474,6.613020833333334,12.695774231678486,45.136518771331055,71.64907388966341,51.82821297989732,45.6366398925564,72.77032359905287,8.33965125094769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
refuelai/llama3refueled,46.19952836252256,41.72197100339103,6.646525679758309,6.599552572706939,14.642447916666669,23.278664302600472,54.60750853242321,79.03804023102967,64.73176939664393,41.76573601256108,80.11049723756905,61.48597422289613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhysjones/phi2orangev2,36.69740732367895,25.60654883732465,4.078549848942599,1.5659955257270708,6.969791666666668,17.026817375886523,61.86006825938567,76.31945827524397,55.71621425036779,54.84325985087112,75.69060773480662,57.619408642911296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rwitz/gobruinsv2,40.958877999264175,12.69326018768569,6.722054380664652,1.6778523489932915,10.985416666666664,19.56634160756501,69.7952218430034,87.06432981477793,64.9453712796834,59.67708980503138,81.21546961325967,68.99166034874905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saltlux/luxia214balignmentv10,36.92967991595633,48.02111296160791,9.743202416918429,6.823266219239373,12.50546875,26.70471335697399,77.73037542662115,91.82433778131846,68.04708244638718,79.20184341773266,87.37174427782163,62.244124336618654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saltlux/luxia214balignmentv12,41.1536944196953,47.76916471884749,8.459214501510575,7.718120805369126,14.903645833333329,27.480422576832154,77.73037542662115,90.85839474208323,67.85937998728824,79.15511171320915,86.26677190213103,66.94465504169825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sarvamai/openhathi7bhiv01base,18.0402443294902,7.645606515056556,0.8308157099697886,0.4474272930648763,5.030468750000002,6.03760342789598,49.48805460750853,74.33778131846246,41.38180402324895,37.462221164216,71.27071823204419,5.913570887035633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scimwang/deepseekllm7bchatsav01,40.35935761557113,12.05197465522808,2.643504531722054,0.8948545861297527,9.864062499999998,13.434544917257682,55.54607508532423,79.3666600278829,52.443814201701976,46.860627279221376,76.95343330702447,49.12812736921911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
senseable/westlake7bv2,44.18620371724801,17.858141685089326,4.833836858006042,3.5794183445190177,7.481510416666669,19.60328014184397,73.03754266211604,88.6476797450707,64.71134745274016,67.06202401619532,86.97711128650354,67.62699014404852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spmurrayzzz/mistralsyndicate7b,24.9595517670891,20.50625197041595,3.3987915407854987,3.467561521252797,13.619010416666669,18.125738770685576,60.83617747440273,82.91177056363274,60.82515919172029,43.707691900176535,78.61089187056038,44.50341167551175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stabilityai/stablebeluga2,37.87140343178322,41.26326112722379,4.380664652567976,8.83668903803132,18.65442708333333,25.845892434988176,71.07508532423208,86.36725751842262,68.79488672335343,59.44080174826092,82.9518547750592,35.860500379075056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stabilityai/stablelm212b,15.69214129620518,22.685797482043984,4.305135951661631,3.803131991051453,14.485677083333334,23.02009456264776,58.44709897610921,84.32583150766779,62.03992737460232,42.15964374437199,77.90055248618785,56.02729340409402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stabilityai/stablelm212bchat,40.81647805600252,25.25369709081264,5.362537764350453,2.2371364653243813,7.728385416666669,19.27083333333333,64.84641638225256,85.95897231627167,61.05866061151978,62.01476275069401,78.53196527229677,57.84685367702805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swapuniba/llamantino3anita8binstdpoita,48.15046299374548,27.990827697552746,4.833836858006042,6.487695749440718,13.242447916666665,30.26004728132387,74.57337883959045,92.7504481179048,66.8498558453034,75.92807034986255,82.00473559589582,58.605003790750565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teknium/collectivecognitionv11mistral7b,27.9046263913084,23.47613361696592,3.096676737160121,4.921700223713646,5.732552083333332,20.40669326241135,62.116040955631405,84.1665006970723,62.34978587553916,57.62413893058237,75.37490134175216,35.860500379075056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teknium/openhermes13b,26.68065178171696,18.21332824040884,1.2084592145015105,3.0201342281879207,8.532552083333334,15.438460401891252,59.81228668941979,82.24457279426409,56.34727779629169,46.01128217615408,75.45382794001578,11.599696739954512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teknium/openhermes25mistral7b,55.71417173100706,27.77002636780757,5.060422960725076,4.4742729306487705,12.058072916666667,22.826167257683213,64.93174061433447,84.29595698068114,63.8216682847302,52.305641181006855,77.90055248618785,25.47384382107657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teknium/openhermes7b,18.12513021006485,12.08139546207365,1.5861027190332326,2.572706935123044,12.681510416666669,10.368646572104018,56.14334470989761,78.32105158334993,48.617757574363246,44.995354312872166,74.5067087608524,5.003790750568612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenyx/llama3tenyxchat70b,80.87086707713311,49.61562001611543,23.56495468277945,6.823266219239373,12.520572916666667,46.780806737588655,72.09897610921502,86.20792670782713,80.04189304642976,62.85152072596175,82.9518547750592,86.27748294162244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiiuae/falcon11b,32.613243970442866,21.937999462890275,2.794561933534743,2.796420581655479,7.530729166666667,15.438460401891252,59.72696245733788,82.91177056363274,58.3670122238434,52.557798313979255,78.29518547750592,53.82865807429871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiiuae/falcon40b,24.96453853553017,16.583304730312175,1.812688821752266,3.1319910514541416,5.193229166666668,16.722074468085104,61.86006825938567,85.2818163712408,56.8938511726681,41.64662004404868,81.29439621152328,21.455648218347235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
togethercomputer/gptjt6bv1,20.61064641817045,7.318523965141613,1.0574018126888218,1.45413870246085,3.873697916666666,6.951832151300234,40.870307167235495,67.14797849034056,47.19018110516562,37.06994644681215,65.27229676400947,1.2130401819560273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
togethercomputer/llama27b32kinstruct,21.300039450879225,8.563469919446954,1.5861027190332326,0.2237136465324418,9.199218750000002,8.678708628841607,51.10921501706485,78.5102569209321,46.105045377255685,44.85615503174554,73.8752959747435,5.686125852918878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
togethercomputer/redpajamaincite7bbase,20.822971936683555,5.087242272916432,1.5861027190332326,0.6711409395973182,3.0166666666666657,2.186761229314421,46.2457337883959,71.62915753833897,27.68214018695477,33.03475420460559,67.32438831886346,3.032600454890068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
togethercomputer/redpajamaincite7bchat,15.57977278066641,4.502173664381199,0.6797583081570997,0.3355704697986553,1.86171875,1.3464095744680846,42.06484641638225,70.82254530969927,26.942822650634863,36.09497800541693,59.82636148382005,0.4548900682335102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
togethercomputer/redpajamaincite7binstruct,20.55069437980115,7.9054164937041635,2.114803625377644,0.1118568232662209,5.03046875,3.027112884160755,44.11262798634812,72.01752638916551,37.61836019303777,33.95728404754168,64.95659037095501,1.592115238817286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unsloth/phi3mini4kinstruct,54.4027624480822,36.73247326561403,16.389728096676738,9.731543624161072,13.118749999999997,33.67686170212765,62.96928327645052,80.61143198566023,69.07627901480782,59.88391624622216,72.69139700078927,73.91963608794542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
upstage/solar107binstructv10,47.36609972650345,31.87240188800212,5.664652567975831,7.829977628635347,6.942187500000002,23.758865248226947,71.07508532423208,88.159729137622,66.21064893071143,71.42943510205136,83.58326756116811,64.74601971190296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
upstage/solar107bv10,24.21264467169333,29.78935808901913,2.643504531722054,4.138702460850116,13.67786458333333,26.66777482269504,61.94539249146758,84.60466042620992,65.47877433224612,45.03940613910581,83.66219415943172,55.49658832448825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uukuguy/speechlesscodemistral7bv10,36.652415590632856,24.091412067845624,5.211480362537765,4.586129753914992,14.772135416666666,23.841976950354614,60.580204778157,83.74825731925911,62.984648484196505,47.89607258136594,78.68981846882399,19.18119787717968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uukuguy/speechlesscodellama34bv20,46.04216811393768,25.99329326784064,4.305135951661631,2.572706935123052,7.205208333333334,17.137632978723403,54.35153583617748,75.65226050587532,54.67239691268575,45.211730267295,73.55958958168904,11.599696739954512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uukuguy/speechlesscoderds67b,25.04698644042252,15.897457343156352,2.114803625377644,1.9015659955257265,5.3421875000000005,7.986111111111111,36.86006825938566,52.45966938856802,38.08453866930071,41.673027889757904,58.87924230465666,18.72630780894617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uukuguy/speechlessinstructmistral7bv02,32.613243970442866,24.558747365322688,4.909365558912387,4.250559284116329,21.172135416666663,21.1362293144208,58.78839590443686,81.88607847042422,61.26529202568667,49.85475862893702,78.2162588792423,56.33055344958302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uukuguy/speechlessllama2hermesorcaplatypuswizardlm13b,45.61751707691148,26.79172729423422,2.0392749244713,2.684563758389265,17.754166666666666,17.322325650118206,59.64163822525597,82.70264887472615,58.29861027078807,55.99582588635479,75.37490134175216,13.115996967399546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uukuguy/speechlessmistraldolphinorcaplatypussamantha7b,37.00215428396654,29.65312947574292,2.9456193353474323,4.4742729306487705,13.850260416666664,22.11510047281324,64.3344709897611,84.39553873730333,63.7237198372946,52.52044347181257,78.37411207576953,21.37983320697498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uukuguy/speechlesszephyrcodefunctionary7b,26.95791610704044,25.983622785908505,4.229607250755287,6.711409395973152,11.613020833333332,23.26942966903073,61.51877133105802,83.87771360286796,64.70824931415,44.99423947177576,78.68981846882399,43.82107657316149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vicgalle/carbonbeagle11btruthy,52.12214701436632,33.98837559181831,4.909365558912387,6.599552572706939,4.112760416666666,26.18757387706856,72.26962457337885,89.31487751443935,66.54558287567055,78.55125113686812,83.82004735595896,66.11068991660348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vicgalle/configurablehermes2prollama38b,57.62510139762497,30.50962474895478,7.628398791540786,6.263982102908276,10.062239583333334,23.30636820330969,63.82252559726962,83.48934475204143,65.22610479317345,62.50621031182334,77.1112865035517,68.46095526914328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vicgalle/configurableyi159bchat,43.234506664538976,35.33444508462291,20.46827794561933,12.416107382550338,12.02265625,33.5014036643026,64.16382252559727,81.69687313284206,70.98619993208565,58.75453747041552,76.79558011049724,70.58377558756634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vicgalle/configurablebeagle11b,58.34452585805663,32.392022902811185,4.305135951661631,6.935123042505594,7.379427083333333,26.38150118203309,72.52559726962457,88.84684325831508,66.71285984165554,77.12685242373996,83.26756116811366,63.91205458680819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vicgalle/configurablehermes7b,54.10798902467674,23.158164380406475,4.758308157099698,3.5794183445190177,9.110937500000004,22.50295508274231,66.04095563139933,84.30591515634336,62.43985944304218,61.70544221880094,77.42699289660617,61.41015921152388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vicgalle/configurablesolar107b,50.995580614990445,27.45095014166692,6.646525679758309,6.487695749440718,5.193229166666667,24.146719858156025,70.39249146757679,88.03027285401315,66.43615421725751,72.34056129661047,83.03078137332281,63.38134950720242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vonjack/phi3mini4kinstructllamafied,57.87488308798432,40.20185213345416,13.821752265861026,10.738255033557047,7.110937500000002,32.06080082742317,62.8839590443686,80.57159928301135,67.23258012270988,59.88391624622216,72.69139700078927,73.69219105382867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yampeleg/hebrewmistral7b,23.28344348550734,20.176940422218426,4.984894259818732,3.9149888143176734,7.673697916666668,19.778738179669027,59.72696245733788,80.77076279625572,59.5171037193856,48.164823425096536,74.03314917127072,30.32600454890068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zhengr/mixtao7bx2moev81,41.87810564856802,19.17690717348315,6.042296072507553,6.487695749440718,8.303124999999996,20.517508865248228,73.80546075085324,89.21529575781717,64.92084758928057,78.57105477952206,87.37174427782163,71.1144806671721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
